CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,BalancePerProduct,AgeBand,TenureBand,ActivityLevel,SalaryPerProduct,BalanceToSalaryRatio,HighValueCustomer,CustomerRiskScore,HasZeroBalance,IsSingleProduct,LogBalance,LogSalary
CUST0320,male,51,1,0.0,2,1,1,48091.76,1,0.0,50-59,New (0-2 years),High,16030.586666666668,0.0,0,0.3,1,0,0.0,10.780886925014098
CUST0321,male,33,3,130543.72,4,1,0,86625.34,0,26108.744,30-39,Medium (3-5 years),Medium,17325.068,1.5069748993204608,1,0.5,0,0,11.779471129035159,11.36935920534803
CUST0322,female,27,3,0.0,1,1,1,53620.71,1,0.0,18-29,Medium (3-5 years),High,26810.355,0.0,0,0.4,1,1,0.0,10.889709302366857
CUST0323,male,21,4,104357.79,4,0,0,134345.64,0,20871.557999999997,18-29,Medium (3-5 years),Low,26869.128000000004,0.7767800519611059,1,0.5,0,0,11.555590144702805,11.808178604426843
CUST0324,male,44,9,112476.27,2,0,0,91826.77,1,37492.090000000004,40-49,Long (6+ years),Low,30608.923333333336,1.2248611721704665,1,0.3,0,0,11.630506435768439,11.427670036309658
CUST0325,female,20,8,57203.75,4,0,1,68351.25,0,11440.75,18-29,Long (6+ years),Medium,13670.25,0.8368963713703645,0,0.2,0,0,10.954392215878139,11.132429760410577
CUST0326,female,67,3,0.0,4,1,1,32224.69,0,0.0,60+,Medium (3-5 years),High,6444.938,0.0,0,0.0,1,0,0.0,10.380519239525402
CUST0327,male,58,4,56011.9,3,0,0,45459.31,0,14002.975,50-59,Medium (3-5 years),Low,11364.8275,1.2321055443748625,0,0.3,0,0,10.933337300332012,10.724594916564982
CUST0328,female,35,10,90072.99,4,1,0,99751.51,1,18014.598,30-39,Long (6+ years),Medium,19950.302,0.9029646472053686,0,0.3,0,0,11.408386722675273,11.510447497342797
CUST0329,male,44,2,34601.99,1,1,0,24339.87,1,17300.995,40-49,New (0-2 years),Medium,12169.935,1.4215592951279064,0,0.8,0,1,10.451695373497124,10.099912109534612
CUST0330,male,49,5,88624.36,2,1,0,134714.13,0,29541.453333333335,40-49,Medium (3-5 years),Medium,44904.71,0.6578649332112881,1,0.3,0,0,11.392173325885416,11.81091767977288
CUST0331,female,63,7,0.0,1,0,0,106829.6,1,0.0,60+,Long (6+ years),Low,53414.8,0.0,0,0.5,1,1,0.0,11.57899968132405
CUST0332,male,21,6,0.0,3,1,0,109291.93,1,0.0,18-29,Long (6+ years),Medium,27322.9825,0.0,0,0.5,1,0,0.0,11.60178698771752
CUST0333,female,21,9,164768.73,2,1,0,146549.46,1,54922.91,18-29,Long (6+ years),Medium,48849.82,1.124313973494181,1,0.5,0,0,12.012304202402323,11.89512508499457
CUST0334,male,26,4,183723.39,3,1,1,148448.52,0,45930.8475,18-29,Medium (3-5 years),High,37112.13,1.237615251298893,1,0.2,0,0,12.121192033211944,11.908000246774755
CUST0335,male,61,9,72201.85,2,0,1,63577.05,1,24067.283333333336,60+,Long (6+ years),Medium,21192.350000000002,1.1356411528821662,0,0.0,0,0,11.187234797786063,11.06002356397244
CUST0336,female,38,8,0.0,1,0,1,137696.78,0,0.0,30-39,Long (6+ years),Medium,68848.39,0.0,1,0.2,1,1,0.0,11.832816562582428
CUST0337,female,35,10,0.0,4,1,1,115948.99,0,0.0,30-39,Long (6+ years),High,23189.798000000003,0.0,1,0.0,1,0,0.0,11.660914256439604
CUST0338,female,47,3,0.0,4,1,1,60939.55,1,0.0,40-49,Medium (3-5 years),High,12187.91,0.0,0,0.0,1,0,0.0,11.01765407776973
CUST0339,male,64,7,34259.27,4,0,1,29447.21,1,6851.853999999999,60+,Long (6+ years),Medium,5889.442,1.163373597240715,0,0.0,0,0,10.44174165275774,10.290388406247773
CUST0340,male,20,4,0.0,2,0,0,28905.7,0,0.0,18-29,Medium (3-5 years),Low,9635.233333333334,0.0,0,0.5,1,0,0.0,10.27182868114123
CUST0341,male,70,4,187722.66,1,0,0,122498.15,0,93861.33,60+,Medium (3-5 years),Low,61249.075,1.5324405108117078,1,0.5,0,1,12.142726266841663,11.715859370167335
CUST0342,male,35,3,0.0,3,0,0,34428.63,1,0.0,30-39,Medium (3-5 years),Low,8607.1575,0.0,0,0.3,1,0,0.0,10.44667280983277
CUST0343,female,55,4,76940.78,3,0,1,124306.06,0,19235.195,50-59,Medium (3-5 years),Medium,31076.515,0.6189574429642211,1,0.0,0,0,11.250804310948999,11.73051007395504
CUST0344,female,66,9,84867.36,2,1,0,36569.01,0,28289.12,60+,Long (6+ years),Medium,12189.67,2.3206818920749543,0,0.3,0,0,11.348856629105521,10.50698378459157
CUST0345,female,63,3,0.0,1,1,1,147633.83,0,0.0,60+,Medium (3-5 years),High,73816.915,0.0,1,0.2,1,1,0.0,11.9024971389204
CUST0346,male,26,7,0.0,3,1,1,48397.61,1,0.0,18-29,Long (6+ years),High,12099.4025,0.0,0,0.2,1,0,0.0,10.78722637328406
CUST0347,female,53,8,0.0,4,0,1,56897.7,0,0.0,50-59,Long (6+ years),Medium,11379.539999999999,0.0,0,0.0,1,0,0.0,10.949027772753247
CUST0348,female,70,3,46043.95,2,0,1,28383.87,0,15347.983333333332,60+,Medium (3-5 years),Medium,9461.289999999999,1.6221300291317169,0,0.0,0,0,10.737373372260643,10.253611535710597
CUST0349,female,19,9,66751.19,1,1,0,101402.9,1,33375.595,18-29,Long (6+ years),Medium,50701.45,0.6582704412749412,0,0.7,0,1,11.108742384713057,11.526866830938056
CUST0350,female,66,3,54287.56,2,0,0,105647.26,1,18095.853333333333,60+,Medium (3-5 years),Low,35215.753333333334,0.5138519082093732,0,0.3,0,0,10.902068802325951,11.567870553433899
CUST0351,male,54,3,0.0,1,0,0,24243.94,0,0.0,50-59,Medium (3-5 years),Low,12121.97,0.0,0,0.5,1,1,0.0,10.095963214799331
CUST0352,male,51,8,191209.07,1,0,0,30686.92,0,95604.535,50-59,Long (6+ years),Low,15343.46,6.230760181856575,1,0.5,0,1,12.161127945576578,10.331624370797599
CUST0353,female,63,9,68822.32,1,1,1,143254.08,0,34411.16,60+,Long (6+ years),High,71627.04,0.48041800681693114,1,0.2,0,1,11.13929791997805,11.872382096426392
CUST0354,male,46,3,0.0,4,1,1,69986.47,0,0.0,40-49,Medium (3-5 years),High,13997.294,0.0,0,0.0,1,0,0.0,11.156071505009084
CUST0355,female,39,2,0.0,3,0,0,54964.66,1,0.0,30-39,New (0-2 years),Low,13741.165,0.0,0,0.6,1,0,0.0,10.9144639055821
CUST0356,male,39,9,0.0,4,1,1,137959.42,1,0.0,30-39,Long (6+ years),High,27591.884000000002,0.0,1,0.0,1,0,0.0,11.834722111406828
CUST0357,male,59,1,0.0,1,0,1,81066.69,0,0.0,50-59,New (0-2 years),Medium,40533.345,0.0,0,0.5,1,1,0.0,11.303039763681628
CUST0358,female,37,8,0.0,2,0,1,26434.59,0,0.0,30-39,Long (6+ years),Medium,8811.53,0.0,0,0.0,1,0,0.0,10.182466487315892
CUST0359,female,37,1,0.0,1,0,1,86646.8,1,0.0,30-39,New (0-2 years),Medium,43323.4,0.0,0,0.5,1,1,0.0,11.369606905323453
CUST0360,female,58,9,0.0,1,0,1,89107.93,0,0.0,50-59,Long (6+ years),Medium,44553.965,0.0,0,0.2,1,1,0.0,11.397614832903656
CUST0361,female,58,7,0.0,2,0,0,37093.59,1,0.0,50-59,Long (6+ years),Low,12364.529999999999,0.0,0,0.3,1,0,0.0,10.521226415860024
CUST0362,male,18,8,84943.81,4,1,0,112824.24,0,16988.762,18-29,Long (6+ years),Medium,22564.848,0.7528794975308716,0,0.5,0,0,11.349757030472093,11.633595351881063
CUST0363,female,65,1,0.0,4,1,0,20203.46,0,0.0,60+,New (0-2 years),Medium,4040.692,0.0,0,0.6,1,0,0.0,9.91365865109752
CUST0364,male,40,7,9071.19,2,1,1,106487.97,0,3023.73,40-49,Long (6+ years),High,35495.99,0.08518431533331575,0,0.0,0,0,9.112968969310831,11.575796690692956
CUST0365,female,53,2,0.0,4,1,1,137041.76,0,0.0,50-59,New (0-2 years),High,27408.352000000003,0.0,1,0.3,1,0,0.0,11.828048272900272
CUST0366,male,68,9,0.0,1,0,1,67049.6,1,0.0,60+,Long (6+ years),Medium,33524.8,0.0,0,0.2,1,1,0.0,11.113202837215647
CUST0367,female,27,2,0.0,1,0,1,42340.3,0,0.0,18-29,New (0-2 years),Medium,21170.15,0.0,0,0.7,1,1,0.0,10.653518248043673
CUST0368,male,70,2,0.0,4,1,1,126601.64,0,0.0,60+,New (0-2 years),High,25320.328,0.0,1,0.3,1,0,0.0,11.748808641555359
CUST0369,male,29,3,0.0,1,0,1,138317.5,0,0.0,18-29,Medium (3-5 years),Medium,69158.75,0.0,1,0.4,1,1,0.0,11.837314275879631
CUST0370,female,48,9,0.0,2,1,0,110024.07,1,0.0,40-49,Long (6+ years),Medium,36674.69,0.0,0,0.3,1,0,0.0,11.608463527898131
CUST0371,female,52,7,108964.34,2,1,1,49416.28,0,36321.44666666666,50-59,Long (6+ years),High,16472.093333333334,2.204984572198227,0,0.0,0,0,11.59878512899302,10.808055439581956
CUST0372,male,20,9,86766.06,3,1,1,68252.42,0,21691.515,18-29,Long (6+ years),High,17063.105,1.2712338810275001,0,0.2,0,0,11.37098233553516,11.130982821681858
CUST0373,female,53,1,105636.71,4,1,0,103946.27,1,21127.342,50-59,New (0-2 years),Medium,20789.254,1.0162528558951092,0,0.6,0,0,11.567770688781184,11.551639030315027
CUST0374,female,18,1,0.0,1,1,1,69258.34,1,0.0,18-29,New (0-2 years),High,34629.17,0.0,0,0.7,1,1,0.0,11.145613288601162
CUST0375,female,64,1,21150.72,1,1,1,129424.04,0,10575.36,60+,New (0-2 years),High,64712.02,0.16342061783407602,1,0.5,0,1,9.959476505044885,11.770857150829356
CUST0376,female,55,1,0.0,1,1,0,49703.28,0,0.0,50-59,New (0-2 years),Medium,24851.64,0.0,0,0.8,1,1,0.0,10.81384632507709
CUST0377,female,20,4,20761.14,2,0,1,73839.53,0,6920.38,18-29,Medium (3-5 years),Medium,24613.176666666666,0.28116184973211866,0,0.2,0,0,9.94088641481879,11.209663046832448
CUST0378,female,23,5,0.0,2,0,0,144269.45,1,0.0,18-29,Medium (3-5 years),Low,48089.81666666667,0.0,1,0.5,1,0,0.0,11.879444942086545
CUST0379,female,40,6,120985.63,1,0,0,57492.71,0,60492.815,40-49,Long (6+ years),Low,28746.355,2.1043281082400145,1,0.5,0,1,11.70343532260599,10.959430829497428
CUST0380,female,69,1,77716.87,2,1,0,40038.86,0,25905.623333333333,60+,New (0-2 years),Medium,13346.286666666667,1.940987555900545,0,0.6,0,0,11.26084049704274,10.597630736919548
CUST0381,female,51,6,0.0,3,0,1,127485.95,0,0.0,50-59,Long (6+ years),Medium,31871.4875,0.0,1,0.0,1,0,0.0,11.755769285401021
CUST0382,male,66,5,69147.15,1,1,0,92502.15,1,34573.575,60+,Medium (3-5 years),Medium,46251.075,0.7475113009665076,0,0.5,0,1,11.144006583300461,11.434997976974744
CUST0383,male,45,8,0.0,3,1,0,46950.17,1,0.0,40-49,Long (6+ years),Medium,11737.5425,0.0,0,0.3,1,0,0.0,10.756863404453703
CUST0384,female,52,2,0.0,4,1,0,46170.57,1,0.0,50-59,New (0-2 years),Medium,9234.114,0.0,0,0.6,1,0,0.0,10.740119519687884
CUST0385,female,45,0,95633.66,2,0,0,145323.75,0,31877.88666666667,40-49,New (0-2 years),Low,48441.25,0.6580686359343471,1,0.6,0,0,11.468290585634543,11.886726172285945
CUST0386,male,28,6,107143.94,2,0,1,122766.27,1,35714.64666666667,18-29,Long (6+ years),Medium,40922.090000000004,0.8727402670109061,1,0.2,0,0,11.581937776268225,11.718045728224869
CUST0387,female,34,8,55877.75,2,1,1,39343.48,0,18625.916666666668,30-39,Long (6+ years),High,13114.493333333334,1.4202182872921436,0,0.2,0,0,10.93093944375778,10.580110964462888
CUST0388,female,65,4,0.0,3,1,1,57151.86,0,0.0,60+,Medium (3-5 years),High,14287.965,0.0,0,0.0,1,0,0.0,10.953484711715342
CUST0389,male,41,7,0.0,4,0,0,95046.27,0,0.0,40-49,Long (6+ years),Low,19009.254,0.0,0,0.3,1,0,0.0,11.46212962577869
CUST0390,female,31,2,0.0,3,0,1,124856.61,0,0.0,30-39,New (0-2 years),Medium,31214.1525,0.0,1,0.5,1,0,0.0,11.734929246994124
CUST0391,female,26,8,0.0,1,0,0,136101.73,1,0.0,18-29,Long (6+ years),Low,68050.865,0.0,1,0.7,1,1,0.0,11.821165247218692
CUST0392,male,55,3,0.0,3,1,0,140429.74,1,0.0,50-59,Medium (3-5 years),Medium,35107.435,0.0,1,0.3,1,0,0.0,11.852469692477644
CUST0393,female,49,6,0.0,3,1,1,37476.57,1,0.0,40-49,Long (6+ years),High,9369.1425,0.0,0,0.0,1,0,0.0,10.531497899672065
CUST0394,female,33,2,0.0,4,1,0,123141.22,0,0.0,30-39,New (0-2 years),Medium,24628.244,0.0,1,0.8,1,0,0.0,11.721095226563211
CUST0395,female,67,8,198935.08,3,1,0,25741.05,1,49733.77,60+,Long (6+ years),Medium,6435.2625,7.728020107178721,1,0.3,0,0,12.200738846078773,10.155881120558458
CUST0396,female,54,1,0.0,4,1,0,126850.46,0,0.0,50-59,New (0-2 years),Medium,25370.092,0.0,1,0.6,1,0,0.0,11.750772074618268
CUST0397,female,18,4,0.0,4,0,0,114009.43,1,0.0,18-29,Medium (3-5 years),Low,22801.886,0.0,0,0.5,1,0,0.0,11.644045214419636
CUST0398,male,21,6,61921.33,3,1,1,95015.29,0,15480.3325,18-29,Long (6+ years),High,23753.8225,0.6516917257030348,0,0.2,0,0,11.033636136754614,11.461803629566957
CUST0399,female,62,3,104992.74,2,1,0,85081.15,0,34997.58,60+,Medium (3-5 years),Medium,28360.38333333333,1.234016065649493,0,0.3,0,0,11.561656008314756,11.351372539328688
CUST0400,male,33,6,10994.98,2,0,1,58387.76,1,3664.9933333333333,30-39,Long (6+ years),Medium,19462.586666666666,0.1883064480218453,0,0.2,0,0,9.305285030440267,10.974878684538984
CUST0401,male,56,3,160893.07,4,1,0,137794.43,1,32178.614,50-59,Medium (3-5 years),Medium,27558.886,1.1676226853096654,1,0.3,0,0,11.988501477111747,11.833525473005952
CUST0402,female,70,7,0.0,2,0,0,98454.1,1,0.0,60+,Long (6+ years),Low,32818.03333333333,0.0,0,0.3,1,0,0.0,11.497355885671203
CUST0403,female,42,6,0.0,3,1,1,79013.09,0,0.0,40-49,Long (6+ years),High,19753.2725,0.0,0,0.0,1,0,0.0,11.277381469976278
CUST0404,male,69,4,136840.83,2,1,1,126929.52,0,45613.60999999999,60+,Medium (3-5 years),High,42309.840000000004,1.0780766516988978,1,0.0,0,0,11.826581012284786,11.75139512912007
CUST0405,male,39,4,0.0,4,1,1,84570.4,0,0.0,30-39,Medium (3-5 years),High,16914.079999999998,0.0,0,0.0,1,0,0.0,11.345351426972934
CUST0406,female,35,8,0.0,1,1,0,61286.28,1,0.0,30-39,Long (6+ years),Medium,30643.14,0.0,0,0.5,1,1,0.0,11.023327596314049
CUST0407,male,46,10,143292.71,2,0,0,95824.65,1,47764.236666666664,40-49,Long (6+ years),Low,31941.55,1.495348166174714,1,0.3,0,0,11.872651718924075,11.47028567342429
CUST0408,male,23,5,188149.25,1,1,0,127472.91,1,94074.625,18-29,Medium (3-5 years),Medium,63736.455,1.4759824186768884,1,0.7,0,1,12.144996124747781,11.755666995190584
CUST0409,male,26,2,63356.24,2,0,0,76396.26,0,21118.746666666666,18-29,New (0-2 years),Low,25465.42,0.8292998989754344,0,0.8,0,0,11.056544464933456,11.243702110637143
CUST0410,male,65,8,0.0,1,1,0,84195.83,1,0.0,60+,Long (6+ years),Medium,42097.915,0.0,0,0.5,1,1,0.0,11.34091255106564
CUST0411,male,44,9,141067.56,3,0,0,112695.99,0,35266.89,40-49,Long (6+ years),Low,28173.9975,1.251742038540692,1,0.3,0,0,11.857001292318143,11.632457991596667
CUST0412,male,50,8,0.0,4,0,0,58746.79,1,0.0,50-59,Long (6+ years),Low,11749.358,0.0,0,0.3,1,0,0.0,10.98100881427759
CUST0413,female,36,3,129185.7,1,0,1,144383.98,0,64592.85,30-39,Medium (3-5 years),Medium,72191.99,0.894730878516588,1,0.2,0,1,11.769013923855361,11.88023848341026
CUST0414,male,58,3,92082.22,4,1,0,68075.72,1,18416.444,50-59,Medium (3-5 years),Medium,13615.144,1.3526242157377735,0,0.3,0,0,11.430448012376003,11.128390583473234
CUST0415,female,58,2,110861.8,3,1,1,68251.01,0,27715.45,50-59,New (0-2 years),High,17062.7525,1.624300881395288,1,0.3,0,0,11.616048679735844,11.130962163162998
CUST0416,female,39,1,0.0,1,0,1,71315.47,0,0.0,30-39,New (0-2 years),Medium,35657.735,0.0,0,0.5,1,1,0.0,11.174882575519394
CUST0417,male,53,2,147682.21,4,1,0,108685.2,0,29536.442,50-59,New (0-2 years),Medium,21737.04,1.3587944927690911,1,0.6,0,0,11.9028247856868,11.596220110128039
CUST0418,female,18,4,0.0,2,0,0,127030.23,0,0.0,18-29,Medium (3-5 years),Low,42343.409999999996,0.0,1,0.5,1,0,0.0,11.752188240722734
CUST0419,female,70,5,0.0,1,1,1,128974.5,0,0.0,60+,Medium (3-5 years),High,64487.25,0.0,1,0.2,1,1,0.0,11.76737774282563
CUST0420,female,31,10,0.0,3,1,0,137788.57,1,0.0,30-39,Long (6+ years),Medium,34447.1425,0.0,1,0.5,1,0,0.0,11.833482945292173
CUST0421,male,46,9,192736.35,2,1,0,60542.3,0,64245.450000000004,40-49,Long (6+ years),Medium,20180.766666666666,3.18344639291218,1,0.3,0,0,12.169083660218718,11.011114090505387
CUST0422,male,64,1,104737.91,4,0,1,22203.2,0,20947.582000000002,60+,New (0-2 years),Medium,4440.64,4.7170314625161005,0,0.3,0,0,11.559225961057923,10.008036739155543
CUST0423,male,47,9,24921.24,3,1,1,58130.12,0,6230.31,40-49,Long (6+ years),High,14532.53,0.4287073773909741,0,0.0,0,0,10.123515856502188,10.970456427669601
CUST0424,male,24,4,6708.0,4,1,0,106190.95,0,1341.6,18-29,Medium (3-5 years),Medium,21238.19,0.06316863001385699,0,0.5,0,0,8.811205187562887,11.573003584540334
CUST0425,female,53,3,0.0,4,0,0,121448.9,1,0.0,50-59,Medium (3-5 years),Low,24289.78,0.0,1,0.3,1,0,0.0,11.707257111045871
CUST0426,male,39,4,0.0,1,0,1,98427.93,0,0.0,30-39,Medium (3-5 years),Medium,49213.965,0.0,0,0.2,1,1,0.0,11.497090043894659
CUST0427,male,40,10,116859.54,1,0,0,88995.86,1,58429.77,40-49,Long (6+ years),Low,44497.93,1.3130748657873996,1,0.5,0,1,11.668736537011666,11.396356367193015
CUST0428,female,28,6,0.0,2,1,0,38304.38,1,0.0,18-29,Long (6+ years),Medium,12768.126666666665,0.0,0,0.5,1,0,0.0,10.553345635277644
CUST0429,male,27,3,0.0,4,1,1,70461.54,0,0.0,18-29,Medium (3-5 years),High,14092.307999999999,0.0,0,0.2,1,0,0.0,11.162836500067511
CUST0430,male,60,1,69693.25,2,1,1,81098.47,0,23231.083333333332,60+,New (0-2 years),High,27032.823333333334,0.8593551844420192,0,0.3,0,0,11.1518730969324,11.30343170494035
CUST0431,male,58,2,138329.22,1,1,1,49932.62,1,69164.61,50-59,New (0-2 years),High,24966.31,2.7702622000968486,1,0.5,0,1,11.837399004267365,10.81844980236865
CUST0432,female,50,2,61081.42,3,1,0,143379.26,0,15270.355,50-59,New (0-2 years),Medium,35844.815,0.4260099681783252,1,0.6,0,0,11.019979378717979,11.87325554076831
CUST0433,male,23,6,185803.4,2,1,1,43440.03,0,61934.46666666667,18-29,Long (6+ years),High,14480.01,4.277140758402828,1,0.2,0,0,12.1324497864593,10.67915966519228
CUST0434,female,20,6,89662.79,1,0,1,129674.46,0,44831.395,18-29,Long (6+ years),Medium,64837.23,0.6914399224032056,1,0.4,0,1,11.403822287616848,11.772790146543173
CUST0435,female,30,2,170903.2,4,1,0,45600.34,0,34180.64,30-39,New (0-2 years),Medium,9120.068,3.747767061231096,1,0.8,0,0,12.04885844457701,10.72769238103563
CUST0436,female,65,8,142632.84,2,0,1,53740.43,0,47544.28,60+,Long (6+ years),Medium,17913.476666666666,2.654057400407842,1,0.0,0,0,11.86803606596232,10.89193949141724
CUST0437,female,36,6,15543.23,2,1,1,44713.99,0,5181.076666666667,30-39,Long (6+ years),High,14904.663333333332,0.34760669744083583,0,0.0,0,0,9.651444787653931,10.708064071141656
CUST0438,female,51,1,0.0,4,1,1,118450.33,1,0.0,50-59,New (0-2 years),High,23690.066,0.0,1,0.3,1,0,0.0,11.682257437890293
CUST0439,male,25,4,0.0,3,0,0,41150.97,1,0.0,18-29,Medium (3-5 years),Low,10287.7425,0.0,0,0.5,1,0,0.0,10.62502707859236
CUST0440,female,39,6,0.0,2,1,0,69008.12,1,0.0,30-39,Long (6+ years),Medium,23002.706666666665,0.0,0,0.3,1,0,0.0,11.141993948758238
CUST0441,female,60,5,45193.1,4,1,0,114751.99,1,9038.619999999999,60+,Medium (3-5 years),Medium,22950.398,0.39382938954357527,0,0.3,0,0,10.718721826326963,11.650537184228204
CUST0442,female,54,9,81150.12,1,0,1,137179.8,1,40575.06,50-59,Long (6+ years),Medium,68589.9,0.5915559611840724,1,0.2,0,1,11.304068374449468,11.829055042790207
CUST0443,male,44,2,198657.75,1,0,0,68324.13,1,99328.875,40-49,New (0-2 years),Low,34162.065,2.9075356314726366,1,0.8,0,1,12.199343807592097,11.132032913465515
CUST0444,female,70,3,0.0,3,1,1,100865.14,0,0.0,60+,Medium (3-5 years),High,25216.285,0.0,0,0.0,1,0,0.0,11.521549570240243
CUST0445,female,46,4,115194.41,4,0,1,137290.73,0,23038.882,40-49,Medium (3-5 years),Medium,27458.146,0.8390484262963254,1,0.0,0,0,11.654385182700144,11.8298633568757
CUST0446,male,37,4,0.0,3,0,0,49730.27,0,0.0,30-39,Medium (3-5 years),Low,12432.5675,0.0,0,0.3,1,0,0.0,10.814389189287382
CUST0447,female,39,2,0.0,1,1,0,113490.79,1,0.0,30-39,New (0-2 years),Medium,56745.395,0.0,0,0.8,1,1,0.0,11.639485778485545
CUST0448,female,38,3,0.0,3,0,1,75913.37,0,0.0,30-39,Medium (3-5 years),Medium,18978.3425,0.0,0,0.0,1,0,0.0,11.237361273526666
CUST0449,male,43,8,80787.41,4,0,1,135555.37,0,16157.482,40-49,Long (6+ years),Medium,27111.074,0.5959691160216226,1,0.0,0,0,11.299588793626542,11.817142847551892
CUST0450,female,62,8,0.0,4,0,1,46919.86,1,0.0,60+,Long (6+ years),Medium,9383.972,0.0,0,0.0,1,0,0.0,10.756217631670195
CUST0451,male,21,10,0.0,1,0,0,125414.22,1,0.0,18-29,Long (6+ years),Low,62707.11,0.0,1,0.7,1,1,0.0,11.739385271426865
CUST0452,female,53,2,155007.34,2,1,0,87035.72,0,51669.113333333335,50-59,New (0-2 years),Medium,29011.906666666666,1.7809418829202204,1,0.6,0,0,11.951234200905482,11.374085377556186
CUST0453,female,70,8,0.0,1,0,1,91071.07,1,0.0,60+,Long (6+ years),Medium,45535.535,0.0,0,0.2,1,1,0.0,11.419406450071858
CUST0454,female,23,5,144902.53,3,0,1,21311.78,0,36225.6325,18-29,Medium (3-5 years),Medium,5327.945,6.798856366931015,1,0.2,0,0,11.883823489640744,9.967062171769484
CUST0455,male,68,6,146139.61,4,1,0,106196.13,0,29227.922,60+,Long (6+ years),Medium,21239.226000000002,1.3761163790396216,1,0.3,0,0,11.892324519416148,11.573052362942699
CUST0456,male,22,7,122316.57,2,0,0,52865.77,1,40772.19,18-29,Long (6+ years),Low,17621.923333333332,2.3136758686032834,1,0.5,0,0,11.714375974480172,10.875530254115638
CUST0457,male,65,6,81744.48,4,1,0,90521.23,1,16348.895999999999,60+,Long (6+ years),Medium,18104.246,0.9030321060362742,0,0.3,0,0,11.311365796711044,11.413350734883709
CUST0458,male,33,7,109354.89,4,0,1,121482.12,0,21870.978,30-39,Long (6+ years),Medium,24296.424,0.900165306916714,1,0.2,0,0,11.602362888394598,11.707530602069916
CUST0459,female,28,10,0.0,4,1,1,102180.73,1,0.0,18-29,Long (6+ years),High,20436.146,0.0,0,0.2,1,0,0.0,11.534508173647707
CUST0460,male,54,6,0.0,1,0,1,146414.6,1,0.0,50-59,Long (6+ years),Medium,73207.3,0.0,1,0.2,1,1,0.0,11.894204432209563
CUST0461,male,19,8,0.0,3,1,0,35863.96,1,0.0,18-29,Long (6+ years),Medium,8965.99,0.0,0,0.5,1,0,0.0,10.487516053266452
CUST0462,male,34,2,0.0,1,0,1,63629.36,0,0.0,30-39,New (0-2 years),Medium,31814.68,0.0,0,0.7,1,1,0.0,11.060845993919461
CUST0463,female,20,1,140532.8,4,0,0,143121.79,0,28106.559999999998,18-29,New (0-2 years),Low,28624.358,0.98190372057448,1,0.8,0,0,11.853203308218779,11.871458212123391
CUST0464,female,20,10,33444.03,4,1,1,69966.16,1,6688.806,18-29,Long (6+ years),High,13993.232,0.47799610560154215,0,0.2,0,0,10.417658474547173,11.155781268092412
CUST0465,female,69,3,3272.18,1,1,1,76895.97,1,1636.09,60+,Medium (3-5 years),High,38447.985,0.042552781988679136,0,0.2,0,1,8.093517268406037,11.250221752896918
CUST0466,female,46,3,0.0,1,1,0,75847.47,1,0.0,40-49,Medium (3-5 years),Medium,37923.735,0.0,0,0.5,1,1,0.0,11.23649281318233
CUST0467,female,33,6,24579.98,4,1,0,143820.73,1,4915.996,30-39,Long (6+ years),Medium,28764.146,0.17090588466708054,1,0.5,0,0,10.109728252138101,11.876329825509183
CUST0468,male,60,10,0.0,4,1,0,61151.46,0,0.0,60+,Long (6+ years),Medium,12230.292,0.0,0,0.3,1,0,0.0,11.021125369251372
CUST0469,male,54,8,50843.11,3,0,1,128267.95,0,12710.7775,50-59,Long (6+ years),Medium,32066.9875,0.39637893660157036,1,0.0,0,0,10.836519563892669,11.761884510402437
CUST0470,female,35,4,135129.96,1,0,1,57392.25,0,67564.98,30-39,Medium (3-5 years),Medium,28696.125,2.3544573621462455,1,0.2,0,1,11.813999661276858,10.957681979573913
CUST0471,female,44,1,0.0,1,1,1,98715.62,1,0.0,40-49,New (0-2 years),High,49357.81,0.0,0,0.5,1,1,0.0,11.500008600303477
CUST0472,male,50,2,0.0,2,0,0,27356.14,1,0.0,50-59,New (0-2 years),Low,9118.713333333333,0.0,0,0.6,1,0,0.0,10.216732834108877
CUST0473,female,21,1,128705.15,3,0,0,45868.98,0,32176.2875,18-29,New (0-2 years),Low,11467.245,2.8058688929011955,1,0.8,0,0,11.765287177990311,10.733566151576298
CUST0474,female,46,8,198081.99,2,0,1,138915.04,1,66027.33,40-49,Long (6+ years),Medium,46305.013333333336,1.4259115793971666,1,0.0,0,0,12.196441363275587,11.841625000836975
CUST0475,male,46,10,36693.57,2,0,1,72468.13,0,12231.19,40-49,Long (6+ years),Medium,24156.043333333335,0.5063338003367779,0,0.0,0,0,10.510384066692763,11.190915957063694
CUST0476,female,43,4,0.0,1,1,0,54355.91,1,0.0,40-49,Medium (3-5 years),Medium,27177.955,0.0,0,0.5,1,1,0.0,10.903327023382332
CUST0477,female,42,3,54438.22,4,1,1,145909.85,0,10887.644,40-49,Medium (3-5 years),High,29181.97,0.3730923368618578,1,0.0,0,0,10.90484012896254,11.890751097749975
CUST0478,female,56,6,0.0,2,1,1,79542.89,1,0.0,50-59,Long (6+ years),High,26514.296666666665,0.0,0,0.0,1,0,0.0,11.284064223776523
CUST0479,female,19,5,0.0,2,0,0,107883.42,0,0.0,18-29,Medium (3-5 years),Low,35961.14,0.0,0,0.5,1,0,0.0,11.588815747864118
